Exam ID,Groupe,Module,Prof,Salle,Date,Creneau
775,Groupe_164_2,Module_164_1,Prof_55,AMP_6_1,2025-01-10,3
865,Groupe_183_1,Module_183_1,Prof_55,AMP_2_1,2025-01-10,2
956,Groupe_5_3,Module_5_6,Prof_55,AMP_2_3,2025-01-15,2
1045,Groupe_27_3,Module_27_1,Prof_55,AMP_2_2,2025-01-10,3
1135,Groupe_53_1,Module_53_3,Prof_55,AMP_2_3,2025-01-12,4
1226,Groupe_75_2,Module_75_2,Prof_55,AMP_2_1,2025-01-11,3
1315,Groupe_82_1,Module_82_6,Prof_55,AMP_7_1,2025-01-15,4
1405,Groupe_104_3,Module_104_4,Prof_55,S_6_20,2025-01-13,1
1497,Groupe_113_3,Module_113_6,Prof_55,S_4_25,2025-01-15,1
1583,Groupe_178_1,Module_178_2,Prof_55,S_5_6,2025-01-11,1
1672,Groupe_198_2,Module_198_3,Prof_55,S_4_23,2025-01-12,1
1759,Groupe_23_1,Module_23_2,Prof_55,S_5_22,2025-01-11,2
1901,Groupe_38_4,Module_38_8,Prof_55,AMP_7_3,2025-01-17,3
1974,Groupe_49_2,Module_49_1,Prof_55,S_6_1,2025-01-16,2
2040,Groupe_57_3,Module_57_4,Prof_55,AMP_6_3,2025-01-19,3
2125,Groupe_73_3,Module_73_1,Prof_55,S_5_1,2025-01-16,2
2215,Groupe_93_3,Module_93_7,Prof_55,AMP_1_3,2025-01-22,1
2305,Groupe_114_2,Module_114_7,Prof_55,AMP_3_2,2025-01-22,1
2395,Groupe_124_3,Module_124_7,Prof_55,AMP_1_2,2025-01-22,3
2486,Groupe_139_1,Module_139_2,Prof_55,AMP_7_1,2025-01-17,3
2576,Groupe_152_4,Module_152_4,Prof_55,AMP_7_2,2025-01-19,3
2667,Groupe_170_5,Module_170_7,Prof_55,AMP_3_1,2025-01-23,3
2755,Groupe_182_1,Module_182_4,Prof_55,AMP_4_2,2025-01-20,3
2845,Groupe_186_5,Module_186_9,Prof_55,AMP_1_1,2025-01-25,3
2937,Groupe_6_4,Module_6_2,Prof_55,S_6_2,2025-01-18,3
3024,Groupe_30_2,Module_30_5,Prof_55,AMP_2_3,2025-01-21,2
3117,Groupe_76_4,Module_76_7,Prof_55,AMP_6_1,2025-01-23,2
3205,Groupe_86_1,Module_86_6,Prof_55,AMP_2_3,2025-01-23,2
3295,Groupe_98_2,Module_98_1,Prof_55,S_4_25,2025-01-18,3
3385,Groupe_108_4,Module_108_3,Prof_55,S_5_22,2025-01-20,2
3476,Groupe_150_3,Module_150_7,Prof_55,AMP_3_3,2025-01-24,4
3560,Groupe_184_3,Module_184_1,Prof_55,S_4_22,2025-01-18,3
3652,Groupe_32_2,Module_32_3,Prof_55,S_5_23,2025-01-20,1
3745,Groupe_61_4,Module_61_3,Prof_55,S_5_12,2025-01-21,3
3828,Groupe_66_4,Module_66_3,Prof_55,S_5_4,2025-01-21,1
3883,Groupe_99_4,Module_99_1,Prof_55,S_5_14,2025-01-19,2
4015,Groupe_128_3,Module_128_6,Prof_55,AMP_5_1,2025-01-28,1
4105,Groupe_167_1,Module_167_4,Prof_55,AMP_5_3,2025-01-26,1
4198,Groupe_191_4,Module_191_6,Prof_55,AMP_5_3,2025-01-28,3
4291,Groupe_19_1,Module_19_3,Prof_55,AMP_6_2,2025-01-26,2
4376,Groupe_44_1,Module_44_4,Prof_55,AMP_7_3,2025-01-27,1
4465,Groupe_84_1,Module_84_3,Prof_55,AMP_4_3,2025-01-26,2
4556,Groupe_130_2,Module_130_4,Prof_55,AMP_6_2,2025-01-27,4
4643,Groupe_144_2,Module_144_1,Prof_55,S_5_25,2025-01-24,2
4734,Groupe_172_2,Module_172_2,Prof_55,AMP_2_1,2025-01-25,2
4817,Groupe_3_2,Module_3_1,Prof_55,S_5_2,2025-01-24,2
4919,Groupe_55_1,Module_55_5,Prof_55,S_5_19,2025-01-29,3
5005,Groupe_159_1,Module_159_1,Prof_55,S_5_5,2025-01-25,4
5097,Groupe_177_1,Module_177_3,Prof_55,AMP_2_1,2025-01-27,3
56,Groupe_12_3,Module_12_6,Prof_56,AMP_6_3,2025-01-15,4
146,Groupe_29_4,Module_29_8,Prof_56,AMP_1_1,2025-01-17,1
236,Groupe_54_4,Module_54_6,Prof_56,AMP_1_3,2025-01-15,2
326,Groupe_74_1,Module_74_6,Prof_56,AMP_5_3,2025-01-15,3
416,Groupe_97_2,Module_97_1,Prof_56,AMP_1_3,2025-01-10,4
506,Groupe_115_3,Module_115_5,Prof_56,AMP_5_3,2025-01-14,1
596,Groupe_131_1,Module_131_4,Prof_56,AMP_6_2,2025-01-13,4
686,Groupe_142_3,Module_142_5,Prof_56,AMP_4_3,2025-01-14,2
776,Groupe_164_2,Module_164_2,Prof_56,AMP_4_2,2025-01-11,1
866,Groupe_183_1,Module_183_2,Prof_56,AMP_4_1,2025-01-11,1
955,Groupe_5_3,Module_5_5,Prof_56,AMP_6_2,2025-01-14,1
1046,Groupe_27_3,Module_27_2,Prof_56,S_5_18,2025-01-11,1
1136,Groupe_53_1,Module_53_4,Prof_56,AMP_4_1,2025-01-13,3
1225,Groupe_75_2,Module_75_1,Prof_56,S_5_22,2025-01-10,2
1316,Groupe_82_2,Module_82_1,Prof_56,S_5_21,2025-01-10,3
1410,Groupe_104_4,Module_104_3,Prof_56,S_6_2,2025-01-12,2
1495,Groupe_113_3,Module_113_4,Prof_56,S_5_23,2025-01-13,1
1584,Groupe_178_1,Module_178_3,Prof_56,S_5_24,2025-01-12,2
1677,Groupe_198_2,Module_198_8,Prof_56,AMP_3_1,2025-01-17,1
1767,Groupe_23_2,Module_23_3,Prof_56,S_5_3,2025-01-12,3
1902,Groupe_38_4,Module_38_9,Prof_56,AMP_1_3,2025-01-18,4
1975,Groupe_49_2,Module_49_2,Prof_56,AMP_6_2,2025-01-17,3
2041,Groupe_57_3,Module_57_5,Prof_56,AMP_6_3,2025-01-20,4
2127,Groupe_73_3,Module_73_3,Prof_56,AMP_5_3,2025-01-18,3
2216,Groupe_93_4,Module_93_1,Prof_56,S_5_23,2025-01-16,3
2306,Groupe_114_3,Module_114_1,Prof_56,S_5_22,2025-01-16,4
2396,Groupe_124_3,Module_124_8,Prof_56,AMP_5_2,2025-01-23,2
2485,Groupe_139_1,Module_139_1,Prof_56,S_4_24,2025-01-16,3
2577,Groupe_152_4,Module_152_5,Prof_56,AMP_6_2,2025-01-20,2
2669,Groupe_179_1,Module_179_2,Prof_56,AMP_4_1,2025-01-18,4
2756,Groupe_182_1,Module_182_5,Prof_56,AMP_4_2,2025-01-21,1
2848,Groupe_188_1,Module_188_3,Prof_56,AMP_2_3,2025-01-19,3
2934,Groupe_6_3,Module_6_6,Prof_56,AMP_4_3,2025-01-22,4
3025,Groupe_30_2,Module_30_6,Prof_56,AMP_6_1,2025-01-22,3
3118,Groupe_76_4,Module_76_8,Prof_56,AMP_5_1,2025-01-24,3
3206,Groupe_86_1,Module_86_7,Prof_56,AMP_5_1,2025-01-24,2
3296,Groupe_98_2,Module_98_2,Prof_56,S_6_4,2025-01-19,4
3386,Groupe_108_4,Module_108_4,Prof_56,S_5_22,2025-01-21,3
3475,Groupe_150_3,Module_150_6,Prof_56,AMP_4_2,2025-01-23,1
3566,Groupe_184_3,Module_184_7,Prof_56,AMP_3_2,2025-01-24,2
3657,Groupe_32_3,Module_32_2,Prof_56,S_5_2,2025-01-19,2
3744,Groupe_61_4,Module_61_2,Prof_56,S_5_2,2025-01-20,3
3836,Groupe_91_1,Module_91_3,Prof_56,S_4_25,2025-01-21,2
3918,Groupe_118_1,Module_118_1,Prof_56,S_5_4,2025-01-22,1
4016,Groupe_128_4,Module_128_1,Prof_56,S_5_19,2025-01-23,1
4106,Groupe_167_1,Module_167_5,Prof_56,AMP_1_3,2025-01-27,3
4201,Groupe_193_1,Module_193_3,Prof_56,AMP_4_2,2025-01-25,1
4292,Groupe_19_1,Module_19_4,Prof_56,AMP_3_1,2025-01-27,2
4377,Groupe_44_1,Module_44_5,Prof_56,AMP_7_3,2025-01-28,3
4466,Groupe_84_1,Module_84_4,Prof_56,AMP_3_1,2025-01-27,4
4555,Groupe_130_2,Module_130_3,Prof_56,AMP_4_1,2025-01-26,1
4644,Groupe_144_2,Module_144_2,Prof_56,AMP_2_2,2025-01-25,1
4737,Groupe_172_2,Module_172_5,Prof_56,AMP_4_1,2025-01-28,2
4827,Groupe_3_3,Module_3_5,Prof_56,AMP_2_1,2025-01-28,3
4920,Groupe_55_2,Module_55_1,Prof_56,S_5_2,2025-01-25,3
5006,Groupe_159_1,Module_159_2,Prof_56,S_5_21,2025-01-26,1
5099,Groupe_177_1,Module_177_5,Prof_56,S_5_25,2025-01-29,3
57,Groupe_12_3,Module_12_7,Prof_57,AMP_1_1,2025-01-16,3
147,Groupe_33_1,Module_33_1,Prof_57,AMP_5_2,2025-01-10,2
237,Groupe_59_1,Module_59_1,Prof_57,AMP_5_1,2025-01-10,4
327,Groupe_74_1,Module_74_7,Prof_57,AMP_5_2,2025-01-16,2
417,Groupe_97_2,Module_97_2,Prof_57,AMP_3_3,2025-01-11,1
507,Groupe_115_3,Module_115_6,Prof_57,AMP_3_3,2025-01-15,4
597,Groupe_131_1,Module_131_5,Prof_57,AMP_3_2,2025-01-14,1
687,Groupe_142_3,Module_142_6,Prof_57,AMP_3_1,2025-01-15,4
777,Groupe_164_2,Module_164_3,Prof_57,AMP_7_2,2025-01-12,3
867,Groupe_183_1,Module_183_3,Prof_57,AMP_7_2,2025-01-12,4
957,Groupe_5_3,Module_5_7,Prof_57,AMP_3_1,2025-01-16,2
1047,Groupe_27_3,Module_27_3,Prof_57,S_5_17,2025-01-12,1
1137,Groupe_53_1,Module_53_5,Prof_57,S_5_18,2025-01-14,2
1228,Groupe_75_2,Module_75_4,Prof_57,AMP_6_1,2025-01-13,3
1317,Groupe_82_2,Module_82_2,Prof_57,AMP_2_2,2025-01-11,3
1406,Groupe_104_3,Module_104_5,Prof_57,S_6_3,2025-01-14,1
1499,Groupe_113_3,Module_113_8,Prof_57,AMP_3_3,2025-01-17,1
1587,Groupe_178_1,Module_178_6,Prof_57,S_4_23,2025-01-15,1
1673,Groupe_198_2,Module_198_4,Prof_57,S_5_13,2025-01-13,2
1766,Groupe_23_2,Module_23_2,Prof_57,S_5_16,2025-01-11,2
1837,Groupe_34_4,Module_34_1,Prof_57,S_5_16,2025-01-10,1
1897,Groupe_38_4,Module_38_4,Prof_57,S_6_5,2025-01-13,2
2042,Groupe_57_3,Module_57_6,Prof_57,AMP_5_1,2025-01-21,4
2126,Groupe_73_3,Module_73_2,Prof_57,AMP_2_1,2025-01-17,4
2217,Groupe_93_4,Module_93_2,Prof_57,AMP_2_2,2025-01-17,2
2308,Groupe_114_3,Module_114_3,Prof_57,AMP_4_3,2025-01-18,1
2399,Groupe_124_4,Module_124_3,Prof_57,AMP_4_2,2025-01-18,1
2487,Groupe_139_1,Module_139_3,Prof_57,AMP_4_1,2025-01-18,1
2578,Groupe_152_4,Module_152_6,Prof_57,AMP_7_3,2025-01-21,2
2670,Groupe_179_1,Module_179_3,Prof_57,AMP_4_1,2025-01-19,3
2757,Groupe_182_1,Module_182_6,Prof_57,AMP_3_1,2025-01-22,4
2849,Groupe_188_1,Module_188_4,Prof_57,AMP_6_1,2025-01-20,1
2938,Groupe_6_4,Module_6_3,Prof_57,AMP_6_1,2025-01-19,4
3029,Groupe_30_3,Module_30_3,Prof_57,AMP_2_3,2025-01-19,1
3122,Groupe_78_1,Module_78_4,Prof_57,AMP_2_1,2025-01-20,4
3207,Groupe_86_1,Module_86_8,Prof_57,AMP_6_3,2025-01-25,1
3297,Groupe_98_2,Module_98_3,Prof_57,S_6_3,2025-01-20,1
3387,Groupe_108_4,Module_108_5,Prof_57,S_6_20,2025-01-22,2
3477,Groupe_150_3,Module_150_8,Prof_57,AMP_5_2,2025-01-25,3
3570,Groupe_2_1,Module_2_4,Prof_57,S_5_15,2025-01-21,1
3660,Groupe_32_3,Module_32_5,Prof_57,S_5_24,2025-01-22,4
3748,Groupe_61_4,Module_61_6,Prof_57,AMP_4_3,2025-01-24,3
3845,Groupe_91_2,Module_91_5,Prof_57,S_5_4,2025-01-23,2
3932,Groupe_118_2,Module_118_7,Prof_57,AMP_1_1,2025-01-28,3
4017,Groupe_128_4,Module_128_2,Prof_57,AMP_4_1,2025-01-24,1
4107,Groupe_167_1,Module_167_6,Prof_57,AMP_1_3,2025-01-28,4
4181,Groupe_191_2,Module_191_1,Prof_57,S_5_24,2025-01-23,1
4244,Groupe_8_1,Module_8_1,Prof_57,S_5_3,2025-01-23,1
4378,Groupe_44_1,Module_44_6,Prof_57,AMP_5_3,2025-01-29,2
4467,Groupe_84_1,Module_84_5,Prof_57,AMP_4_3,2025-01-28,4
4558,Groupe_130_2,Module_130_6,Prof_57,AMP_3_1,2025-01-29,3
4648,Groupe_144_2,Module_144_6,Prof_57,AMP_6_2,2025-01-29,1
4736,Groupe_172_2,Module_172_4,Prof_57,AMP_4_1,2025-01-27,4
4823,Groupe_3_3,Module_3_1,Prof_57,S_4_22,2025-01-24,1
4921,Groupe_55_2,Module_55_2,Prof_57,AMP_2_1,2025-01-26,4
5007,Groupe_159_1,Module_159_3,Prof_57,AMP_4_1,2025-01-27,3
5085,Groupe_175_2,Module_175_1,Prof_57,S_5_5,2025-01-25,3
58,Groupe_12_3,Module_12_8,Prof_58,AMP_6_3,2025-01-17,3
148,Groupe_33_1,Module_33_2,Prof_58,AMP_5_2,2025-01-11,2
238,Groupe_59_1,Module_59_2,Prof_58,AMP_1_3,2025-01-11,4
328,Groupe_74_1,Module_74_8,Prof_58,AMP_5_2,2025-01-17,3
418,Groupe_97_2,Module_97_3,Prof_58,AMP_5_3,2025-01-12,2
508,Groupe_115_3,Module_115_7,Prof_58,AMP_1_2,2025-01-16,2
598,Groupe_131_1,Module_131_6,Prof_58,AMP_6_2,2025-01-15,3
688,Groupe_142_4,Module_142_1,Prof_58,AMP_4_2,2025-01-10,3
778,Groupe_164_2,Module_164_4,Prof_58,AMP_4_1,2025-01-13,4
868,Groupe_183_1,Module_183_4,Prof_58,AMP_4_1,2025-01-13,1
958,Groupe_5_3,Module_5_8,Prof_58,AMP_7_3,2025-01-17,4
1048,Groupe_27_3,Module_27_4,Prof_58,AMP_2_1,2025-01-13,1
1138,Groupe_53_1,Module_53_6,Prof_58,AMP_2_3,2025-01-15,3
1227,Groupe_75_2,Module_75_3,Prof_58,S_6_1,2025-01-12,1
1318,Groupe_82_2,Module_82_3,Prof_58,S_5_23,2025-01-12,1
1407,Groupe_104_3,Module_104_6,Prof_58,AMP_2_3,2025-01-15,4
1496,Groupe_113_3,Module_113_5,Prof_58,S_6_20,2025-01-14,1
1588,Groupe_178_2,Module_178_1,Prof_58,S_6_3,2025-01-10,4
1678,Groupe_198_3,Module_198_1,Prof_58,S_5_11,2025-01-10,2
1769,Groupe_23_2,Module_23_5,Prof_58,S_5_6,2025-01-14,3
1841,Groupe_34_4,Module_34_5,Prof_58,S_5_12,2025-01-14,3
1886,Groupe_38_3,Module_38_2,Prof_58,S_5_4,2025-01-11,4
2043,Groupe_57_3,Module_57_7,Prof_58,AMP_1_1,2025-01-22,3
2128,Groupe_73_3,Module_73_4,Prof_58,AMP_5_2,2025-01-19,3
2218,Groupe_93_4,Module_93_3,Prof_58,AMP_7_3,2025-01-18,1
2309,Groupe_114_3,Module_114_4,Prof_58,AMP_3_3,2025-01-19,3
2397,Groupe_124_4,Module_124_1,Prof_58,S_5_12,2025-01-16,2
2488,Groupe_139_1,Module_139_4,Prof_58,AMP_4_3,2025-01-19,3
2573,Groupe_152_4,Module_152_1,Prof_58,S_5_4,2025-01-16,3
2671,Groupe_179_1,Module_179_4,Prof_58,AMP_7_2,2025-01-20,2
2758,Groupe_182_1,Module_182_7,Prof_58,AMP_7_3,2025-01-23,2
2847,Groupe_188_1,Module_188_2,Prof_58,S_5_19,2025-01-18,3
2939,Groupe_6_4,Module_6_4,Prof_58,AMP_7_1,2025-01-20,3
3028,Groupe_30_3,Module_30_2,Prof_58,S_5_17,2025-01-18,4
3123,Groupe_78_1,Module_78_5,Prof_58,AMP_2_2,2025-01-21,3
3210,Groupe_86_2,Module_86_3,Prof_58,S_5_19,2025-01-20,1
3298,Groupe_98_2,Module_98_4,Prof_58,S_6_3,2025-01-21,4
3388,Groupe_108_4,Module_108_6,Prof_58,S_6_4,2025-01-23,2
3481,Groupe_150_4,Module_150_4,Prof_58,S_5_3,2025-01-21,3
3571,Groupe_2_1,Module_2_5,Prof_58,S_5_22,2025-01-22,3
3666,Groupe_32_4,Module_32_5,Prof_58,S_5_23,2025-01-22,4
3749,Groupe_61_4,Module_61_7,Prof_58,AMP_5_3,2025-01-25,3
3846,Groupe_91_2,Module_91_6,Prof_58,AMP_6_2,2025-01-24,1
3933,Groupe_118_2,Module_118_8,Prof_58,AMP_1_1,2025-01-29,1
4018,Groupe_128_4,Module_128_3,Prof_58,AMP_6_2,2025-01-25,4
4108,Groupe_167_1,Module_167_7,Prof_58,AMP_5_1,2025-01-29,3
4187,Groupe_191_3,Module_191_1,Prof_58,S_5_23,2025-01-23,1
4293,Groupe_19_1,Module_19_5,Prof_58,AMP_3_2,2025-01-28,1
4379,Groupe_44_2,Module_44_1,Prof_58,S_6_4,2025-01-24,3
4468,Groupe_84_1,Module_84_6,Prof_58,AMP_3_3,2025-01-29,1
4557,Groupe_130_2,Module_130_5,Prof_58,AMP_4_2,2025-01-28,3
4647,Groupe_144_2,Module_144_5,Prof_58,AMP_4_1,2025-01-28,3
4739,Groupe_172_3,Module_172_1,Prof_58,S_5_1,2025-01-24,1
4830,Groupe_9_1,Module_9_2,Prof_58,S_5_16,2025-01-25,3
4922,Groupe_55_2,Module_55_3,Prof_58,AMP_2_3,2025-01-27,4
5011,Groupe_159_2,Module_159_2,Prof_58,S_5_24,2025-01-26,3
5101,Groupe_177_2,Module_177_2,Prof_58,S_5_3,2025-01-26,1
59,Groupe_12_3,Module_12_9,Prof_59,AMP_1_1,2025-01-18,3
149,Groupe_33_1,Module_33_3,Prof_59,AMP_5_1,2025-01-12,2
239,Groupe_59_1,Module_59_3,Prof_59,AMP_5_3,2025-01-12,1
329,Groupe_74_1,Module_74_9,Prof_59,AMP_1_1,2025-01-18,4
419,Groupe_97_2,Module_97_4,Prof_59,AMP_3_2,2025-01-13,4
509,Groupe_122_1,Module_122_1,Prof_59,AMP_7_3,2025-01-10,3
599,Groupe_131_1,Module_131_7,Prof_59,AMP_1_2,2025-01-16,4
689,Groupe_142_4,Module_142_2,Prof_59,AMP_4_2,2025-01-11,2
779,Groupe_164_2,Module_164_5,Prof_59,AMP_6_1,2025-01-14,3
869,Groupe_183_1,Module_183_5,Prof_59,AMP_7_3,2025-01-14,1
959,Groupe_5_4,Module_5_1,Prof_59,S_5_18,2025-01-10,2
1049,Groupe_27_3,Module_27_5,Prof_59,S_5_17,2025-01-14,3
1139,Groupe_53_1,Module_53_7,Prof_59,AMP_7_3,2025-01-16,1
1230,Groupe_75_2,Module_75_6,Prof_59,S_6_20,2025-01-15,2
1319,Groupe_82_2,Module_82_4,Prof_59,S_5_16,2025-01-13,2
1408,Groupe_104_4,Module_104_1,Prof_59,AMP_2_1,2025-01-10,4
1498,Groupe_113_3,Module_113_7,Prof_59,AMP_6_1,2025-01-16,3
1589,Groupe_178_2,Module_178_2,Prof_59,S_5_14,2025-01-11,1
1679,Groupe_198_3,Module_198_2,Prof_59,S_5_24,2025-01-11,2
1763,Groupe_23_1,Module_23_6,Prof_59,S_5_6,2025-01-15,1
1833,Groupe_34_3,Module_34_3,Prof_59,S_5_13,2025-01-12,1
1899,Groupe_38_4,Module_38_6,Prof_59,S_5_9,2025-01-15,1
1930,Groupe_45_4,Module_45_4,Prof_59,S_5_4,2025-01-13,4
2129,Groupe_73_3,Module_73_5,Prof_59,AMP_1_2,2025-01-20,1
2219,Groupe_93_4,Module_93_4,Prof_59,AMP_1_2,2025-01-19,4
2307,Groupe_114_3,Module_114_2,Prof_59,S_6_4,2025-01-17,2
2398,Groupe_124_4,Module_124_2,Prof_59,S_6_3,2025-01-17,2
2489,Groupe_139_1,Module_139_5,Prof_59,AMP_3_1,2025-01-20,2
2579,Groupe_152_4,Module_152_7,Prof_59,AMP_5_3,2025-01-22,4
2668,Groupe_179_1,Module_179_1,Prof_59,S_5_15,2025-01-17,2
2760,Groupe_182_2,Module_182_2,Prof_59,AMP_2_2,2025-01-18,3
2850,Groupe_188_1,Module_188_5,Prof_59,AMP_7_2,2025-01-21,3
2940,Groupe_6_4,Module_6_5,Prof_59,AMP_6_1,2025-01-21,3
3030,Groupe_30_3,Module_30_4,Prof_59,AMP_2_1,2025-01-20,3
3121,Groupe_78_1,Module_78_3,Prof_59,AMP_2_1,2025-01-19,4
3209,Groupe_86_2,Module_86_2,Prof_59,S_5_17,2025-01-19,1
3299,Groupe_98_2,Module_98_5,Prof_59,S_5_20,2025-01-22,3
3389,Groupe_108_4,Module_108_7,Prof_59,AMP_5_3,2025-01-24,3
3482,Groupe_150_4,Module_150_5,Prof_59,S_5_15,2025-01-22,2
3572,Groupe_2_1,Module_2_6,Prof_59,S_5_25,2025-01-23,2
3659,Groupe_32_3,Module_32_4,Prof_59,S_5_2,2025-01-21,1
3754,Groupe_63_1,Module_63_5,Prof_59,S_5_22,2025-01-23,3
3847,Groupe_91_2,Module_91_7,Prof_59,AMP_5_3,2025-01-25,1
3935,Groupe_118_3,Module_118_2,Prof_59,S_5_18,2025-01-23,4
4019,Groupe_128_4,Module_128_4,Prof_59,AMP_1_3,2025-01-26,3
4110,Groupe_167_2,Module_167_2,Prof_59,AMP_2_3,2025-01-24,3
4200,Groupe_193_1,Module_193_2,Prof_59,AMP_2_3,2025-01-24,2
4294,Groupe_19_1,Module_19_6,Prof_59,AMP_1_3,2025-01-29,3
4380,Groupe_44_2,Module_44_2,Prof_59,AMP_2_2,2025-01-25,4
4470,Groupe_84_2,Module_84_2,Prof_59,S_5_18,2025-01-25,4
4561,Groupe_130_3,Module_130_3,Prof_59,AMP_7_2,2025-01-26,3
4651,Groupe_144_3,Module_144_3,Prof_59,AMP_7_1,2025-01-26,2
4738,Groupe_172_2,Module_172_6,Prof_59,AMP_4_1,2025-01-29,3
4828,Groupe_3_3,Module_3_6,Prof_59,AMP_2_3,2025-01-29,3
4923,Groupe_55_2,Module_55_4,Prof_59,S_5_18,2025-01-28,4
5012,Groupe_159_2,Module_159_3,Prof_59,AMP_4_1,2025-01-27,3
5102,Groupe_177_2,Module_177_3,Prof_59,AMP_2_1,2025-01-27,3
60,Groupe_12_4,Module_12_1,Prof_60,AMP_6_3,2025-01-10,3
150,Groupe_33_1,Module_33_4,Prof_60,AMP_5_1,2025-01-13,2
240,Groupe_59_1,Module_59_4,Prof_60,AMP_1_3,2025-01-13,4
330,Groupe_74_2,Module_74_1,Prof_60,AMP_3_2,2025-01-10,2
420,Groupe_97_2,Module_97_5,Prof_60,AMP_1_2,2025-01-14,1
510,Groupe_122_1,Module_122_2,Prof_60,AMP_3_1,2025-01-11,1
600,Groupe_131_2,Module_131_1,Prof_60,AMP_7_2,2025-01-10,2
690,Groupe_142_4,Module_142_3,Prof_60,AMP_4_2,2025-01-12,3
780,Groupe_164_2,Module_164_6,Prof_60,AMP_7_2,2025-01-15,2
870,Groupe_183_1,Module_183_6,Prof_60,AMP_6_1,2025-01-15,2
960,Groupe_5_4,Module_5_2,Prof_60,AMP_7_1,2025-01-11,2
1050,Groupe_27_3,Module_27_6,Prof_60,S_6_4,2025-01-15,1
1140,Groupe_53_1,Module_53_8,Prof_60,AMP_6_2,2025-01-17,4
1229,Groupe_75_2,Module_75_5,Prof_60,AMP_2_2,2025-01-14,1
1320,Groupe_82_2,Module_82_5,Prof_60,S_5_19,2025-01-14,1
1409,Groupe_104_4,Module_104_2,Prof_60,S_5_20,2025-01-11,2
1500,Groupe_113_3,Module_113_9,Prof_60,AMP_5_1,2025-01-18,3
1590,Groupe_178_2,Module_178_3,Prof_60,S_4_25,2025-01-12,1
1680,Groupe_198_3,Module_198_3,Prof_60,S_4_22,2025-01-12,1
1768,Groupe_23_2,Module_23_4,Prof_60,S_5_1,2025-01-13,4
1909,Groupe_45_1,Module_45_7,Prof_60,S_6_4,2025-01-16,2
1976,Groupe_49_2,Module_49_3,Prof_60,AMP_1_3,2025-01-18,3
2044,Groupe_57_4,Module_57_1,Prof_60,S_6_4,2025-01-16,3
2130,Groupe_73_3,Module_73_6,Prof_60,AMP_1_3,2025-01-21,2
2220,Groupe_93_4,Module_93_5,Prof_60,AMP_5_3,2025-01-20,1
2310,Groupe_114_3,Module_114_5,Prof_60,AMP_1_2,2025-01-20,4
2400,Groupe_124_4,Module_124_4,Prof_60,AMP_7_3,2025-01-19,3
2490,Groupe_139_1,Module_139_6,Prof_60,AMP_3_2,2025-01-21,2
2580,Groupe_152_4,Module_152_8,Prof_60,AMP_3_3,2025-01-23,2
2597,Groupe_158_3,Module_158_1,Prof_60,S_4_23,2025-01-16,1
2759,Groupe_182_2,Module_182_1,Prof_60,S_4_25,2025-01-17,2
2846,Groupe_188_1,Module_188_1,Prof_60,S_5_6,2025-01-17,4
2941,Groupe_6_4,Module_6_6,Prof_60,AMP_7_2,2025-01-22,3
3031,Groupe_30_3,Module_30_5,Prof_60,AMP_2_1,2025-01-21,3
3120,Groupe_78_1,Module_78_2,Prof_60,S_5_25,2025-01-18,3
3212,Groupe_86_2,Module_86_5,Prof_60,S_5_19,2025-01-22,3
3300,Groupe_98_2,Module_98_6,Prof_60,AMP_2_1,2025-01-23,3
3391,Groupe_141_1,Module_141_2,Prof_60,S_5_20,2025-01-19,1
3479,Groupe_150_4,Module_150_2,Prof_60,S_6_3,2025-01-19,1
3569,Groupe_2_1,Module_2_3,Prof_60,S_4_22,2025-01-20,2
3667,Groupe_32_4,Module_32_6,Prof_60,S_6_20,2025-01-23,3
3753,Groupe_63_1,Module_63_4,Prof_60,S_5_22,2025-01-22,4
3853,Groupe_91_3,Module_91_6,Prof_60,AMP_6_2,2025-01-24,1
3936,Groupe_118_3,Module_118_3,Prof_60,AMP_4_2,2025-01-24,1
4020,Groupe_128_4,Module_128_5,Prof_60,AMP_1_1,2025-01-27,4
4111,Groupe_167_2,Module_167_3,Prof_60,AMP_4_3,2025-01-25,4
4202,Groupe_193_1,Module_193_4,Prof_60,AMP_3_3,2025-01-26,2
4295,Groupe_19_2,Module_19_1,Prof_60,AMP_2_1,2025-01-24,2
4381,Groupe_44_2,Module_44_3,Prof_60,AMP_6_2,2025-01-26,2
4471,Groupe_84_2,Module_84_3,Prof_60,AMP_4_2,2025-01-26,2
4560,Groupe_130_3,Module_130_2,Prof_60,S_6_1,2025-01-25,4
4650,Groupe_144_3,Module_144_2,Prof_60,AMP_2_3,2025-01-25,2
4742,Groupe_172_3,Module_172_4,Prof_60,AMP_2_2,2025-01-27,2
4832,Groupe_9_1,Module_9_4,Prof_60,S_5_18,2025-01-27,2
4924,Groupe_55_2,Module_55_5,Prof_60,AMP_4_3,2025-01-29,4
5009,Groupe_159_1,Module_159_5,Prof_60,AMP_2_2,2025-01-29,2
5103,Groupe_177_2,Module_177_4,Prof_60,S_5_24,2025-01-28,4
61,Groupe_12_4,Module_12_2,Prof_61,AMP_6_3,2025-01-11,4
151,Groupe_33_1,Module_33_5,Prof_61,AMP_5_2,2025-01-14,2
241,Groupe_59_1,Module_59_5,Prof_61,AMP_1_3,2025-01-14,3
331,Groupe_74_2,Module_74_2,Prof_61,AMP_1_2,2025-01-11,1
421,Groupe_97_2,Module_97_6,Prof_61,AMP_1_3,2025-01-15,4
511,Groupe_122_1,Module_122_3,Prof_61,AMP_4_2,2025-01-12,1
